HP_ID,H_ID,P_ID,W_ID,W_RBW,W_DETAIL,wegkm,wegkm_imp,source_distance_status,km_routing,routing_distance_status,bus28_zo,tram28_zo,bahn28_zo,min_ozmz_zo,destination_context_status,exact_od_location_status,RegioStaR17,RegioStaR7,RegioStaR4,RegioStaR2,RegioStaRGem7,RegioStaRGem5,residential_geography_interpretation
5522452,5522450.0,2,1,0,202,0.1,0.1,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5522452,5522450.0,2,2,0,202,0.1,0.1,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,5,6,1,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5528741,5528740.0,1,1,0,1,2.85,2.85,DIRECT_SOURCE_DISTANCE_VALID,2.323,ROUTED_DISTANCE_AVAILABLE,1,6,4,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5528741,5528740.0,1,2,0,1,2.85,2.85,DIRECT_SOURCE_DISTANCE_VALID,2.323,ROUTED_DISTANCE_AVAILABLE,1,6,5,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5528741,5528740.0,1,3,0,1,6.65,6.65,DIRECT_SOURCE_DISTANCE_VALID,3.812,ROUTED_DISTANCE_AVAILABLE,1,6,5,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5528741,5528740.0,1,4,0,1,6.65,6.65,DIRECT_SOURCE_DISTANCE_VALID,3.812,ROUTED_DISTANCE_AVAILABLE,1,6,5,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5528742,5528740.0,2,1,0,1,28.8,28.8,DIRECT_SOURCE_DISTANCE_VALID,9995.0,ROUTING_NOT_COMPUTABLE,1,6,3,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5528742,5528740.0,2,2,0,1,6.65,6.65,DIRECT_SOURCE_DISTANCE_VALID,3.812,ROUTED_DISTANCE_AVAILABLE,2,4,3,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5528742,5528740.0,2,3,0,1,6.65,6.65,DIRECT_SOURCE_DISTANCE_VALID,3.812,ROUTED_DISTANCE_AVAILABLE,1,6,5,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5530651,5530650.0,1,1,0,1,4.77,4.77,DIRECT_SOURCE_DISTANCE_VALID,5.041,ROUTED_DISTANCE_AVAILABLE,2,6,4,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5530651,5530650.0,1,2,0,1,4.77,4.77,DIRECT_SOURCE_DISTANCE_VALID,5.041,ROUTED_DISTANCE_AVAILABLE,3,6,4,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5535421,5535420.0,1,1,0,1,7.84,7.84,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5535421,5535420.0,1,2,0,1,47.5,47.5,DIRECT_SOURCE_DISTANCE_VALID,9995.0,ROUTING_NOT_COMPUTABLE,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5535421,5535420.0,1,3,0,1,14.7,14.7,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5535421,5535420.0,1,4,0,1,109.25,109.25,DIRECT_SOURCE_DISTANCE_VALID,9995.0,ROUTING_NOT_COMPUTABLE,1,6,6,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5535421,5535420.0,1,5,0,1,0.98,0.98,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5535421,5535420.0,1,6,0,1,0.98,0.98,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,2,6,6,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5540101,5540100.0,1,1,0,1,3.6,3.6,DIRECT_SOURCE_DISTANCE_VALID,4.347,ROUTED_DISTANCE_AVAILABLE,1,3,4,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5540101,5540100.0,1,2,0,0,70703.0,8.16,DIRECT_NO_DETAIL_DISTANCE_IMPUTED,70703.0,ROUTING_NO_DETAIL,1,3,4,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5540102,5540100.0,2,1,0,1,0.2,0.2,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5540102,5540100.0,2,2,0,0,70703.0,3.75,DIRECT_NO_DETAIL_DISTANCE_IMPUTED,70703.0,ROUTING_NO_DETAIL,1,1,5,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5540103,5540100.0,3,1,0,1,0.49,0.49,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5540103,5540100.0,3,2,0,1,0.59,0.59,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5540103,5540100.0,3,3,0,1,0.59,0.59,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,2,6,3,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5540351,5540350.0,1,1,0,202,0.49,0.49,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5540351,5540350.0,1,2,0,202,0.49,0.49,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,2,6,4,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5540351,5540350.0,1,3,0,202,1.47,1.47,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5540351,5540350.0,1,4,0,202,1.47,1.47,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,2,6,3,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5540351,5540350.0,1,5,0,202,5.7,5.7,DIRECT_SOURCE_DISTANCE_VALID,4.302,ROUTED_DISTANCE_AVAILABLE,1,6,3,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5540351,5540350.0,1,6,0,202,5.7,5.7,DIRECT_SOURCE_DISTANCE_VALID,4.302,ROUTED_DISTANCE_AVAILABLE,1,6,3,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5540352,5540350.0,2,1,0,202,6.3,6.3,DIRECT_SOURCE_DISTANCE_VALID,3.401,ROUTED_DISTANCE_AVAILABLE,1,6,4,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5540352,5540350.0,2,2,0,202,0.98,0.98,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5540352,5540350.0,2,3,0,202,6.3,6.3,DIRECT_SOURCE_DISTANCE_VALID,3.144,ROUTED_DISTANCE_AVAILABLE,2,6,3,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5540352,5540350.0,2,4,0,202,0.29,0.29,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5540352,5540350.0,2,5,0,202,0.2,0.2,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,1,6,4,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5540352,5540350.0,2,6,0,202,9.0,9.0,DIRECT_SOURCE_DISTANCE_VALID,12.058,ROUTED_DISTANCE_AVAILABLE,2,6,3,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5540352,5540350.0,2,7,0,202,9.0,9.0,DIRECT_SOURCE_DISTANCE_VALID,12.058,ROUTED_DISTANCE_AVAILABLE,1,6,4,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5542531,5542530.0,1,1,0,202,18.9,18.9,DIRECT_SOURCE_DISTANCE_VALID,13.709,ROUTED_DISTANCE_AVAILABLE,1,1,3,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5542531,5542530.0,1,2,0,202,18.9,18.9,DIRECT_SOURCE_DISTANCE_VALID,13.709,ROUTED_DISTANCE_AVAILABLE,1,4,1,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5542531,5542530.0,1,3,0,202,2.85,2.85,DIRECT_SOURCE_DISTANCE_VALID,2.629,ROUTED_DISTANCE_AVAILABLE,1,4,4,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5542531,5542530.0,1,4,0,202,2.85,2.85,DIRECT_SOURCE_DISTANCE_VALID,2.629,ROUTED_DISTANCE_AVAILABLE,1,4,1,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5542531,5542530.0,1,5,0,202,19.0,19.0,DIRECT_SOURCE_DISTANCE_VALID,9995.0,ROUTING_NOT_COMPUTABLE,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5542531,5542530.0,1,6,0,202,9999.0,9.4,DIRECT_SOURCE_DISTANCE_MISSING_IMPUTED,9995.0,ROUTING_NOT_COMPUTABLE,1,4,1,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5542532,5542530.0,2,1,0,202,2.85,2.85,DIRECT_SOURCE_DISTANCE_VALID,2.098,ROUTED_DISTANCE_AVAILABLE,1,4,4,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5542532,5542530.0,2,2,0,202,2.85,2.85,DIRECT_SOURCE_DISTANCE_VALID,2.098,ROUTED_DISTANCE_AVAILABLE,1,4,1,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5542532,5542530.0,2,3,0,202,12.6,12.6,DIRECT_SOURCE_DISTANCE_VALID,12.732,ROUTED_DISTANCE_AVAILABLE,1,1,2,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5542532,5542530.0,2,4,0,202,18.0,18.0,DIRECT_SOURCE_DISTANCE_VALID,9995.0,ROUTING_NOT_COMPUTABLE,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5542532,5542530.0,2,5,0,202,19.0,19.0,DIRECT_SOURCE_DISTANCE_VALID,9995.0,ROUTING_NOT_COMPUTABLE,1,4,1,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5542532,5542530.0,2,6,0,202,0.1,0.1,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5542532,5542530.0,2,7,0,202,0.1,0.1,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,1,4,1,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5542533,5542530.0,3,1,0,202,6.3,6.3,DIRECT_SOURCE_DISTANCE_VALID,8.681,ROUTED_DISTANCE_AVAILABLE,1,1,4,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5542533,5542530.0,3,2,0,202,6.3,6.3,DIRECT_SOURCE_DISTANCE_VALID,8.681,ROUTED_DISTANCE_AVAILABLE,1,4,1,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5542533,5542530.0,3,3,0,202,1.35,1.35,DIRECT_SOURCE_DISTANCE_VALID,1.431,ROUTED_DISTANCE_AVAILABLE,1,2,4,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5542533,5542530.0,3,4,0,202,1.35,1.35,DIRECT_SOURCE_DISTANCE_VALID,1.431,ROUTED_DISTANCE_AVAILABLE,1,4,1,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5542534,5542530.0,4,1,0,202,2.85,2.85,DIRECT_SOURCE_DISTANCE_VALID,2.629,ROUTED_DISTANCE_AVAILABLE,1,4,4,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5542534,5542530.0,4,2,0,202,2.85,2.85,DIRECT_SOURCE_DISTANCE_VALID,2.629,ROUTED_DISTANCE_AVAILABLE,1,4,1,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5543721,5543720.0,1,1,0,202,5.4,5.4,DIRECT_SOURCE_DISTANCE_VALID,8.459,ROUTED_DISTANCE_AVAILABLE,1,1,2,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5543721,5543720.0,1,2,0,202,8.1,8.1,DIRECT_SOURCE_DISTANCE_VALID,1.613,ROUTED_DISTANCE_AVAILABLE,1,1,4,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5543721,5543720.0,1,3,0,202,8.1,8.1,DIRECT_SOURCE_DISTANCE_VALID,9995.0,ROUTING_NOT_COMPUTABLE,1,4,4,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5544581,5544580.0,1,1,0,202,2.45,2.45,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5544582,5544580.0,2,1,0,202,2.45,2.45,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5545491,5545490.0,1,1,0,1,9.5,9.5,DIRECT_SOURCE_DISTANCE_VALID,9.499,ROUTED_DISTANCE_AVAILABLE,1,2,4,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5545491,5545490.0,1,2,0,1,0.98,0.98,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5545491,5545490.0,1,3,0,1,0.9,0.9,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5545491,5545490.0,1,4,0,1,9.5,9.5,DIRECT_SOURCE_DISTANCE_VALID,9.499,ROUTED_DISTANCE_AVAILABLE,2,2,3,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5545491,5545490.0,1,101,1,701,5.23,5.23,RBW_AGGREGATE_DERIVED_DISTANCE,70701.0,ROUTING_RBW_NOT_DETERMINABLE,701,701,701,701,DEST_CONTEXT_RBW_NOT_DETERMINABLE,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5545491,5545490.0,1,102,1,701,5.23,5.23,RBW_AGGREGATE_DERIVED_DISTANCE,70701.0,ROUTING_RBW_NOT_DETERMINABLE,701,701,701,701,DEST_CONTEXT_RBW_NOT_DETERMINABLE,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5545491,5545490.0,1,103,1,701,5.23,5.23,RBW_AGGREGATE_DERIVED_DISTANCE,70701.0,ROUTING_RBW_NOT_DETERMINABLE,701,701,701,701,DEST_CONTEXT_RBW_NOT_DETERMINABLE,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5545492,5545490.0,2,1,0,1,0.29,0.29,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5545492,5545490.0,2,2,0,1,0.29,0.29,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,2,2,3,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5545492,5545490.0,2,3,0,1,0.98,0.98,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5545492,5545490.0,2,4,0,1,0.98,0.98,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,2,2,3,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5545493,5545490.0,3,1,0,1,0.29,0.29,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5545493,5545490.0,3,2,0,1,7.56,7.56,DIRECT_SOURCE_DISTANCE_VALID,7.49,ROUTED_DISTANCE_AVAILABLE,3,1,3,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5545493,5545490.0,3,3,0,1,7.56,7.56,DIRECT_SOURCE_DISTANCE_VALID,7.49,ROUTED_DISTANCE_AVAILABLE,2,2,3,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5545493,5545490.0,3,4,0,1,0.29,0.29,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,2,2,3,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5545493,5545490.0,3,5,0,1,0.98,0.98,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,95,95,95,95,DEST_CONTEXT_UNASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5545493,5545490.0,3,6,0,1,0.98,0.98,DIRECT_SOURCE_DISTANCE_VALID,70706.0,ROUTING_NOT_APPLICABLE_NO_AUTO_PT,2,2,3,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5546991,5546990.0,1,1,0,1,40.5,40.5,DIRECT_SOURCE_DISTANCE_VALID,5.071,ROUTED_DISTANCE_AVAILABLE,1,1,3,1,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5546991,5546990.0,1,2,0,1,40.5,40.5,DIRECT_SOURCE_DISTANCE_VALID,5.071,ROUTED_DISTANCE_AVAILABLE,3,3,4,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
5550281,5550280.0,1,1,0,201,9999.0,41.71,DIRECT_SOURCE_DISTANCE_MISSING_IMPUTED,27.207,ROUTED_DISTANCE_AVAILABLE,1,2,4,2,DEST_CONTEXT_ASSIGNED,NOT_EXPOSED_IN_B1_STANDARD,111,71,11,1,71,51,RESIDENT_CONTEXT_NOT_TRIP_DESTINATION
