HP_ID,H_ID,P_ID,W_ID,W_RBW,W_SZ,W_SZS,W_SZM,W_AZ,W_AZS,W_AZM,W_FOLGETAG,wegmin,start_time_valid,arrival_time_valid,departure_clock_minute,arrival_clock_minute,arrival_day_offset,arrival_absolute_minute,duration_from_clock_min,clock_duration_plausible,duration_exactly_matches_wegmin,temporal_row_status,W_GEW
93430291,93430290.0,1,5,0,18:05:00,18,5,18:55:00,18,55,0,50,True,True,1085.0,1135.0,0.0,1135.0,50.0,True,True,DIRECT_TEMPORAL_VALID,4.66373231616935
93430292,93430290.0,2,1,0,7:45:00,7,45,8:20:00,8,20,0,35,True,True,465.0,500.0,0.0,500.0,35.0,True,True,DIRECT_TEMPORAL_VALID,4.64585905953699
93430292,93430290.0,2,2,0,16:40:00,16,40,17:15:00,17,15,0,35,True,True,1000.0,1035.0,0.0,1035.0,35.0,True,True,DIRECT_TEMPORAL_VALID,4.64585905953699
93430293,93430290.0,3,1,0,7:45:00,7,45,7:55:00,7,55,0,10,True,True,465.0,475.0,0.0,475.0,10.0,True,True,DIRECT_TEMPORAL_VALID,6.03092508657959
93430293,93430290.0,3,2,0,12:10:00,12,10,13:00:00,13,0,0,50,True,True,730.0,780.0,0.0,780.0,50.0,True,True,DIRECT_TEMPORAL_VALID,6.03092508657959
93430293,93430290.0,3,3,0,14:40:00,14,40,15:30:00,15,30,0,50,True,True,880.0,930.0,0.0,930.0,50.0,True,True,DIRECT_TEMPORAL_VALID,6.03092508657959
93430294,93430290.0,4,1,0,7:40:00,7,40,7:50:00,7,50,0,10,True,True,460.0,470.0,0.0,470.0,10.0,True,True,DIRECT_TEMPORAL_VALID,6.58103466441216
93430294,93430290.0,4,2,0,11:45:00,11,45,12:35:00,12,35,0,50,True,True,705.0,755.0,0.0,755.0,50.0,True,True,DIRECT_TEMPORAL_VALID,6.58103466441216
93430294,93430290.0,4,3,0,15:00:00,15,0,15:45:00,15,45,0,45,True,True,900.0,945.0,0.0,945.0,45.0,True,True,DIRECT_TEMPORAL_VALID,6.58103466441216
93430294,93430290.0,4,4,0,15:50:00,15,50,16:10:00,16,10,0,20,True,True,950.0,970.0,0.0,970.0,20.0,True,True,DIRECT_TEMPORAL_VALID,6.58103466441216
93430294,93430290.0,4,5,0,18:35:00,18,35,18:40:00,18,40,0,5,True,True,1115.0,1120.0,0.0,1120.0,5.0,True,True,DIRECT_TEMPORAL_VALID,6.58103466441216
93430295,93430290.0,5,1,0,7:10:00,7,10,7:50:00,7,50,0,40,True,True,430.0,470.0,0.0,470.0,40.0,True,True,DIRECT_TEMPORAL_VALID,8.63590096527105
93430295,93430290.0,5,2,0,15:00:00,15,0,15:45:00,15,45,0,45,True,True,900.0,945.0,0.0,945.0,45.0,True,True,DIRECT_TEMPORAL_VALID,8.63590096527105
93430295,93430290.0,5,3,0,18:00:00,18,0,18:20:00,18,20,0,20,True,True,1080.0,1100.0,0.0,1100.0,20.0,True,True,DIRECT_TEMPORAL_VALID,8.63590096527105
93430371,93430370.0,1,1,0,8:30:00,8,30,8:40:00,8,40,0,10,True,True,510.0,520.0,0.0,520.0,10.0,True,True,DIRECT_TEMPORAL_VALID,1.17529624994962
93430371,93430370.0,1,2,0,9:00:00,9,0,9:10:00,9,10,0,10,True,True,540.0,550.0,0.0,550.0,10.0,True,True,DIRECT_TEMPORAL_VALID,1.17529624994962
93430371,93430370.0,1,3,0,11:00:00,11,0,11:05:00,11,5,0,5,True,True,660.0,665.0,0.0,665.0,5.0,True,True,DIRECT_TEMPORAL_VALID,1.17529624994962
93430371,93430370.0,1,4,0,11:10:00,11,10,11:15:00,11,15,0,5,True,True,670.0,675.0,0.0,675.0,5.0,True,True,DIRECT_TEMPORAL_VALID,1.17529624994962
93430371,93430370.0,1,5,0,14:50:00,14,50,15:00:00,15,0,0,10,True,True,890.0,900.0,0.0,900.0,10.0,True,True,DIRECT_TEMPORAL_VALID,1.17529624994962
93430371,93430370.0,1,6,0,15:30:00,15,30,15:40:00,15,40,0,10,True,True,930.0,940.0,0.0,940.0,10.0,True,True,DIRECT_TEMPORAL_VALID,1.17529624994962
93430372,93430370.0,2,1,0,6:30:00,6,30,7:00:00,7,0,0,30,True,True,390.0,420.0,0.0,420.0,30.0,True,True,DIRECT_TEMPORAL_VALID,2.06052463024702
93430372,93430370.0,2,2,0,16:30:00,16,30,17:00:00,17,0,0,30,True,True,990.0,1020.0,0.0,1020.0,30.0,True,True,DIRECT_TEMPORAL_VALID,2.06052463024702
93430372,93430370.0,2,3,0,19:40:00,19,40,19:45:00,19,45,0,5,True,True,1180.0,1185.0,0.0,1185.0,5.0,True,True,DIRECT_TEMPORAL_VALID,2.06052463024702
93430372,93430370.0,2,4,0,19:55:00,19,55,20:00:00,20,0,0,5,True,True,1195.0,1200.0,0.0,1200.0,5.0,True,True,DIRECT_TEMPORAL_VALID,2.06052463024702
93430373,93430370.0,3,1,0,8:30:00,8,30,8:40:00,8,40,0,10,True,True,510.0,520.0,0.0,520.0,10.0,True,True,DIRECT_TEMPORAL_VALID,1.72966065313677
93430373,93430370.0,3,2,0,15:30:00,15,30,15:40:00,15,40,0,10,True,True,930.0,940.0,0.0,940.0,10.0,True,True,DIRECT_TEMPORAL_VALID,1.72966065313677
93430391,93430390.0,1,1,0,7:55:00,7,55,8:00:00,8,0,0,5,True,True,475.0,480.0,0.0,480.0,5.0,True,True,DIRECT_TEMPORAL_VALID,4.55502023321719
93430391,93430390.0,1,2,0,8:10:00,8,10,8:40:00,8,40,0,30,True,True,490.0,520.0,0.0,520.0,30.0,True,True,DIRECT_TEMPORAL_VALID,4.55502023321719
93430391,93430390.0,1,3,0,13:15:00,13,15,13:45:00,13,45,0,30,True,True,795.0,825.0,0.0,825.0,30.0,True,True,DIRECT_TEMPORAL_VALID,4.55502023321719
93430391,93430390.0,1,4,0,15:25:00,15,25,15:30:00,15,30,0,5,True,True,925.0,930.0,0.0,930.0,5.0,True,True,DIRECT_TEMPORAL_VALID,4.55502023321719
93430391,93430390.0,1,5,0,15:40:00,15,40,15:45:00,15,45,0,5,True,True,940.0,945.0,0.0,945.0,5.0,True,True,DIRECT_TEMPORAL_VALID,4.55502023321719
93430392,93430390.0,2,101,1, ,701,701, ,701,701,701,70701,False,False,,,,,,False,False,RBW_TIME_NOT_OBSERVED,4.72027298366594
93430392,93430390.0,2,102,1, ,701,701, ,701,701,701,70701,False,False,,,,,,False,False,RBW_TIME_NOT_OBSERVED,4.72027298366594
93430392,93430390.0,2,103,1, ,701,701, ,701,701,701,70701,False,False,,,,,,False,False,RBW_TIME_NOT_OBSERVED,4.72027298366594
93430393,93430390.0,3,1,0,7:40:00,7,40,7:50:00,7,50,0,10,True,True,460.0,470.0,0.0,470.0,10.0,True,True,DIRECT_TEMPORAL_VALID,7.99568217993913
93430393,93430390.0,3,2,0,15:00:00,15,0,15:30:00,15,30,0,30,True,True,900.0,930.0,0.0,930.0,30.0,True,True,DIRECT_TEMPORAL_VALID,7.99568217993913
93430394,93430390.0,4,1,0,7:55:00,7,55,8:00:00,8,0,0,5,True,True,475.0,480.0,0.0,480.0,5.0,True,True,DIRECT_TEMPORAL_VALID,7.39758755753124
93430394,93430390.0,4,2,0,15:40:00,15,40,15:45:00,15,45,0,5,True,True,940.0,945.0,0.0,945.0,5.0,True,True,DIRECT_TEMPORAL_VALID,7.39758755753124
93435051,93435050.0,1,1,0,10:00:00,10,0,10:20:00,10,20,0,20,True,True,600.0,620.0,0.0,620.0,20.0,True,True,DIRECT_TEMPORAL_VALID,1.50335409165339
93435052,93435050.0,2,101,1, ,701,701, ,701,701,701,70701,False,False,,,,,,False,False,RBW_TIME_NOT_OBSERVED,1.77474272277068
93435052,93435050.0,2,102,1, ,701,701, ,701,701,701,70701,False,False,,,,,,False,False,RBW_TIME_NOT_OBSERVED,1.77474272277068
93435231,93435230.0,1,1,0,11:00:00,11,0,11:45:00,11,45,0,45,True,True,660.0,705.0,0.0,705.0,45.0,True,True,DIRECT_TEMPORAL_VALID,2.34677361563124
93435231,93435230.0,1,2,0,11:45:00,11,45,12:30:00,12,30,0,45,True,True,705.0,750.0,0.0,750.0,45.0,True,True,DIRECT_TEMPORAL_VALID,2.34677361563124
93435232,93435230.0,2,1,0,11:00:00,11,0,11:45:00,11,45,0,45,True,True,660.0,705.0,0.0,705.0,45.0,True,True,DIRECT_TEMPORAL_VALID,3.62878244784259
93435232,93435230.0,2,2,0,11:45:00,11,45,12:30:00,12,30,0,45,True,True,705.0,750.0,0.0,750.0,45.0,True,True,DIRECT_TEMPORAL_VALID,3.62878244784259
93435971,93435970.0,1,1,0,7:15:00,7,15,8:50:00,8,50,0,95,True,True,435.0,530.0,0.0,530.0,95.0,True,True,DIRECT_TEMPORAL_VALID,2.17774975737735
93435971,93435970.0,1,2,0,18:10:00,18,10,18:40:00,18,40,0,30,True,True,1090.0,1120.0,0.0,1120.0,30.0,True,True,DIRECT_TEMPORAL_VALID,2.17774975737735
93435971,93435970.0,1,3,0,22:00:00,22,0,22:30:00,22,30,0,30,True,True,1320.0,1350.0,0.0,1350.0,30.0,True,True,DIRECT_TEMPORAL_VALID,2.17774975737735
93435972,93435970.0,2,1,0,8:00:00,8,0,8:30:00,8,30,0,30,True,True,480.0,510.0,0.0,510.0,30.0,True,True,DIRECT_TEMPORAL_VALID,2.02091351861496
93435972,93435970.0,2,2,0,9:05:00,9,5,9:45:00,9,45,0,40,True,True,545.0,585.0,0.0,585.0,40.0,True,True,DIRECT_TEMPORAL_VALID,2.02091351861496
93435972,93435970.0,2,3,0,18:30:00,18,30,19:00:00,19,0,0,30,True,True,1110.0,1140.0,0.0,1140.0,30.0,True,True,DIRECT_TEMPORAL_VALID,2.02091351861496
93435972,93435970.0,2,4,0,21:55:00,21,55,22:10:00,22,10,0,15,True,True,1315.0,1330.0,0.0,1330.0,15.0,True,True,DIRECT_TEMPORAL_VALID,2.02091351861496
93439091,93439090.0,1,1,0,16:00:00,16,0,16:20:00,16,20,0,20,True,True,960.0,980.0,0.0,980.0,20.0,True,True,DIRECT_TEMPORAL_VALID,5.73791687278275
93439091,93439090.0,1,2,0,18:20:00,18,20,18:40:00,18,40,0,20,True,True,1100.0,1120.0,0.0,1120.0,20.0,True,True,DIRECT_TEMPORAL_VALID,5.73791687278275
93440001,93440000.0,1,1,0,8:30:00,8,30,9:00:00,9,0,0,30,True,True,510.0,540.0,0.0,540.0,30.0,True,True,DIRECT_TEMPORAL_VALID,4.74063026021025
93441641,93441640.0,1,1,0,8:30:00,8,30,8:40:00,8,40,0,10,True,True,510.0,520.0,0.0,520.0,10.0,True,True,DIRECT_TEMPORAL_VALID,2.7713605596344
93441641,93441640.0,1,2,0,9:20:00,9,20,9:30:00,9,30,0,10,True,True,560.0,570.0,0.0,570.0,10.0,True,True,DIRECT_TEMPORAL_VALID,2.7713605596344
93441641,93441640.0,1,3,0,14:30:00,14,30,14:50:00,14,50,0,20,True,True,870.0,890.0,0.0,890.0,20.0,True,True,DIRECT_TEMPORAL_VALID,2.7713605596344
93441641,93441640.0,1,4,0,15:00:00,15,0,15:15:00,15,15,0,15,True,True,900.0,915.0,0.0,915.0,15.0,True,True,DIRECT_TEMPORAL_VALID,2.7713605596344
93441981,93441980.0,1,1,0,11:00:00,11,0,11:20:00,11,20,0,20,True,True,660.0,680.0,0.0,680.0,20.0,True,True,DIRECT_TEMPORAL_VALID,2.29597687072981
93441981,93441980.0,1,2,0,13:10:00,13,10,13:30:00,13,30,0,20,True,True,790.0,810.0,0.0,810.0,20.0,True,True,DIRECT_TEMPORAL_VALID,2.29597687072981
93441982,93441980.0,2,1,0,16:00:00,16,0,17:10:00,17,10,0,70,True,True,960.0,1030.0,0.0,1030.0,70.0,True,True,DIRECT_TEMPORAL_VALID,6.42278850980158
93441982,93441980.0,2,2,0,20:30:00,20,30,21:15:00,21,15,0,45,True,True,1230.0,1275.0,0.0,1275.0,45.0,True,True,DIRECT_TEMPORAL_VALID,6.42278850980158
93443642,93443640.0,2,1,0,7:15:00,7,15,8:05:00,8,5,0,50,True,True,435.0,485.0,0.0,485.0,50.0,True,True,DIRECT_TEMPORAL_VALID,3.95239462630806
93443642,93443640.0,2,2,0,15:30:00,15,30,16:20:00,16,20,0,50,True,True,930.0,980.0,0.0,980.0,50.0,True,True,DIRECT_TEMPORAL_VALID,3.95239462630806
93443642,93443640.0,2,3,0,16:30:00,16,30,16:35:00,16,35,0,5,True,True,990.0,995.0,0.0,995.0,5.0,True,True,DIRECT_TEMPORAL_VALID,3.95239462630806
93443642,93443640.0,2,4,0,16:40:00,16,40,16:50:00,16,50,0,10,True,True,1000.0,1010.0,0.0,1010.0,10.0,True,True,DIRECT_TEMPORAL_VALID,3.95239462630806
93443643,93443640.0,3,1,0,7:40:00,7,40,7:55:00,7,55,0,15,True,True,460.0,475.0,0.0,475.0,15.0,True,True,DIRECT_TEMPORAL_VALID,3.67498030935622
93443643,93443640.0,3,2,0,13:15:00,13,15,13:50:00,13,50,0,35,True,True,795.0,830.0,0.0,830.0,35.0,True,True,DIRECT_TEMPORAL_VALID,3.67498030935622
93443643,93443640.0,3,3,0,15:00:00,15,0,16:10:00,16,10,0,70,True,True,900.0,970.0,0.0,970.0,70.0,True,True,DIRECT_TEMPORAL_VALID,3.67498030935622
93445401,93445400.0,1,1,0,11:00:00,11,0,11:25:00,11,25,0,25,True,True,660.0,685.0,0.0,685.0,25.0,True,True,DIRECT_TEMPORAL_VALID,4.51041844755052
93445401,93445400.0,1,2,0,11:30:00,11,30,12:45:00,12,45,0,75,True,True,690.0,765.0,0.0,765.0,75.0,True,True,DIRECT_TEMPORAL_VALID,4.51041844755052
93445401,93445400.0,1,3,0,16:20:00,16,20,16:50:00,16,50,0,30,True,True,980.0,1010.0,0.0,1010.0,30.0,True,True,DIRECT_TEMPORAL_VALID,4.51041844755052
93445401,93445400.0,1,4,0,18:55:00,18,55,19:25:00,19,25,0,30,True,True,1135.0,1165.0,0.0,1165.0,30.0,True,True,DIRECT_TEMPORAL_VALID,4.51041844755052
93445401,93445400.0,1,5,0,19:40:00,19,40,21:25:00,21,25,0,105,True,True,1180.0,1285.0,0.0,1285.0,105.0,True,True,DIRECT_TEMPORAL_VALID,4.51041844755052
93445402,93445400.0,2,1,0,11:00:00,11,0,11:25:00,11,25,0,25,True,True,660.0,685.0,0.0,685.0,25.0,True,True,DIRECT_TEMPORAL_VALID,2.87061988953848
93445402,93445400.0,2,2,0,11:30:00,11,30,12:45:00,12,45,0,75,True,True,690.0,765.0,0.0,765.0,75.0,True,True,DIRECT_TEMPORAL_VALID,2.87061988953848
93445402,93445400.0,2,3,0,15:45:00,15,45,16:45:00,16,45,0,60,True,True,945.0,1005.0,0.0,1005.0,60.0,True,True,DIRECT_TEMPORAL_VALID,2.87061988953848
93445402,93445400.0,2,4,0,18:05:00,18,5,18:30:00,18,30,0,25,True,True,1085.0,1110.0,0.0,1110.0,25.0,True,True,DIRECT_TEMPORAL_VALID,2.87061988953848
93445402,93445400.0,2,5,0,18:30:00,18,30,18:45:00,18,45,0,15,True,True,1110.0,1125.0,0.0,1125.0,15.0,True,True,DIRECT_TEMPORAL_VALID,2.87061988953848
93445403,93445400.0,3,1,0,14:25:00,14,25,16:45:00,16,45,0,140,True,True,865.0,1005.0,0.0,1005.0,140.0,True,True,DIRECT_TEMPORAL_VALID,11.7709847138254
93445403,93445400.0,3,2,0,16:50:00,16,50,17:35:00,17,35,0,45,True,True,1010.0,1055.0,0.0,1055.0,45.0,True,True,DIRECT_TEMPORAL_VALID,11.7709847138254
93446381,93446380.0,1,1,0,14:15:00,14,15,14:25:00,14,25,0,10,True,True,855.0,865.0,0.0,865.0,10.0,True,True,DIRECT_TEMPORAL_VALID,2.92073949907898
93446381,93446380.0,1,2,0,14:45:00,14,45,15:00:00,15,0,0,15,True,True,885.0,900.0,0.0,900.0,15.0,True,True,DIRECT_TEMPORAL_VALID,2.92073949907898
93446381,93446380.0,1,3,0,20:35:00,20,35,20:50:00,20,50,0,15,True,True,1235.0,1250.0,0.0,1250.0,15.0,True,True,DIRECT_TEMPORAL_VALID,2.92073949907898
93446382,93446380.0,2,1,0,8:30:00,8,30,8:50:00,8,50,0,20,True,True,510.0,530.0,0.0,530.0,20.0,True,True,DIRECT_TEMPORAL_VALID,2.79240360920396
93446382,93446380.0,2,2,0,11:45:00,11,45,12:05:00,12,5,0,20,True,True,705.0,725.0,0.0,725.0,20.0,True,True,DIRECT_TEMPORAL_VALID,2.79240360920396
93446382,93446380.0,2,3,0,14:15:00,14,15,14:25:00,14,25,0,10,True,True,855.0,865.0,0.0,865.0,10.0,True,True,DIRECT_TEMPORAL_VALID,2.79240360920396
93446382,93446380.0,2,4,0,14:45:00,14,45,15:00:00,15,0,0,15,True,True,885.0,900.0,0.0,900.0,15.0,True,True,DIRECT_TEMPORAL_VALID,2.79240360920396
93446382,93446380.0,2,5,0,20:35:00,20,35,20:50:00,20,50,0,15,True,True,1235.0,1250.0,0.0,1250.0,15.0,True,True,DIRECT_TEMPORAL_VALID,2.79240360920396
93446383,93446380.0,3,1,0,14:15:00,14,15,14:25:00,14,25,0,10,True,True,855.0,865.0,0.0,865.0,10.0,True,True,DIRECT_TEMPORAL_VALID,3.96565510918247
93446383,93446380.0,3,2,0,14:45:00,14,45,15:00:00,15,0,0,15,True,True,885.0,900.0,0.0,900.0,15.0,True,True,DIRECT_TEMPORAL_VALID,3.96565510918247
93446383,93446380.0,3,3,0,20:35:00,20,35,20:50:00,20,50,0,15,True,True,1235.0,1250.0,0.0,1250.0,15.0,True,True,DIRECT_TEMPORAL_VALID,3.96565510918247
93446641,93446640.0,1,1,0,11:30:00,11,30,16:50:00,16,50,0,320,True,True,690.0,1010.0,0.0,1010.0,320.0,True,True,DIRECT_TEMPORAL_VALID,5.70620462481869
93448411,93448410.0,1,1,0,7:30:00,7,30,8:15:00,8,15,0,45,True,True,450.0,495.0,0.0,495.0,45.0,True,True,DIRECT_TEMPORAL_VALID,4.55502023321719
93448411,93448410.0,1,2,0,17:15:00,17,15,17:55:00,17,55,0,40,True,True,1035.0,1075.0,0.0,1075.0,40.0,True,True,DIRECT_TEMPORAL_VALID,4.55502023321719
93449111,93449110.0,1,1,0,13:30:00,13,30,14:10:00,14,10,0,40,True,True,810.0,850.0,0.0,850.0,40.0,True,True,DIRECT_TEMPORAL_VALID,4.55502023321719
93449111,93449110.0,1,2,0,16:00:00,16,0,16:40:00,16,40,0,40,True,True,960.0,1000.0,0.0,1000.0,40.0,True,True,DIRECT_TEMPORAL_VALID,4.55502023321719
93449251,93449250.0,1,1,0,6:45:00,6,45,7:00:00,7,0,0,15,True,True,405.0,420.0,0.0,420.0,15.0,True,True,DIRECT_TEMPORAL_VALID,3.73684925476207
93449251,93449250.0,1,2,0,14:00:00,14,0,14:15:00,14,15,0,15,True,True,840.0,855.0,0.0,855.0,15.0,True,True,DIRECT_TEMPORAL_VALID,3.73684925476207
93449251,93449250.0,1,3,0,17:45:00,17,45,18:00:00,18,0,0,15,True,True,1065.0,1080.0,0.0,1080.0,15.0,True,True,DIRECT_TEMPORAL_VALID,3.73684925476207
93449251,93449250.0,1,4,0,20:30:00,20,30,21:00:00,21,0,0,30,True,True,1230.0,1260.0,0.0,1260.0,30.0,True,True,DIRECT_TEMPORAL_VALID,3.73684925476207
93449251,93449250.0,1,101,1, ,701,701, ,701,701,701,70701,False,False,,,,,,False,False,RBW_TIME_NOT_OBSERVED,3.73684925476207
93449251,93449250.0,1,102,1, ,701,701, ,701,701,701,70701,False,False,,,,,,False,False,RBW_TIME_NOT_OBSERVED,3.73684925476207
93449251,93449250.0,1,103,1, ,701,701, ,701,701,701,70701,False,False,,,,,,False,False,RBW_TIME_NOT_OBSERVED,3.73684925476207
93449251,93449250.0,1,104,1, ,701,701, ,701,701,701,70701,False,False,,,,,,False,False,RBW_TIME_NOT_OBSERVED,3.73684925476207
93449251,93449250.0,1,105,1, ,701,701, ,701,701,701,70701,False,False,,,,,,False,False,RBW_TIME_NOT_OBSERVED,3.73684925476207
93449251,93449250.0,1,106,1, ,701,701, ,701,701,701,70701,False,False,,,,,,False,False,RBW_TIME_NOT_OBSERVED,3.73684925476207
93450121,93450120.0,1,1,0,7:15:00,7,15,8:00:00,8,0,0,45,True,True,435.0,480.0,0.0,480.0,45.0,True,True,DIRECT_TEMPORAL_VALID,0.680345418546535
93450121,93450120.0,1,2,0,8:20:00,8,20,8:25:00,8,25,0,5,True,True,500.0,505.0,0.0,505.0,5.0,True,True,DIRECT_TEMPORAL_VALID,0.680345418546535
93450121,93450120.0,1,3,0,8:45:00,8,45,8:50:00,8,50,0,5,True,True,525.0,530.0,0.0,530.0,5.0,True,True,DIRECT_TEMPORAL_VALID,0.680345418546535
93450121,93450120.0,1,4,0,15:15:00,15,15,15:20:00,15,20,0,5,True,True,915.0,920.0,0.0,920.0,5.0,True,True,DIRECT_TEMPORAL_VALID,0.680345418546535
93450121,93450120.0,1,5,0,15:50:00,15,50,16:00:00,16,0,0,10,True,True,950.0,960.0,0.0,960.0,10.0,True,True,DIRECT_TEMPORAL_VALID,0.680345418546535
93450122,93450120.0,2,1,0,7:15:00,7,15,8:00:00,8,0,0,45,True,True,435.0,480.0,0.0,480.0,45.0,True,True,DIRECT_TEMPORAL_VALID,0.820792057284158
93450122,93450120.0,2,2,0,8:20:00,8,20,8:25:00,8,25,0,5,True,True,500.0,505.0,0.0,505.0,5.0,True,True,DIRECT_TEMPORAL_VALID,0.820792057284158
93450122,93450120.0,2,3,0,8:45:00,8,45,8:50:00,8,50,0,5,True,True,525.0,530.0,0.0,530.0,5.0,True,True,DIRECT_TEMPORAL_VALID,0.820792057284158
93450122,93450120.0,2,4,0,15:00:00,15,0,15:25:00,15,25,0,25,True,True,900.0,925.0,0.0,925.0,25.0,True,True,DIRECT_TEMPORAL_VALID,0.820792057284158
93450122,93450120.0,2,5,0,16:00:00,16,0,16:40:00,16,40,0,40,True,True,960.0,1000.0,0.0,1000.0,40.0,True,True,DIRECT_TEMPORAL_VALID,0.820792057284158
93450271,93450270.0,1,1,0,6:50:00,6,50,7:35:00,7,35,0,45,True,True,410.0,455.0,0.0,455.0,45.0,True,True,DIRECT_TEMPORAL_VALID,33.7873554973088
93450271,93450270.0,1,2,0,7:50:00,7,50,8:30:00,8,30,0,40,True,True,470.0,510.0,0.0,510.0,40.0,True,True,DIRECT_TEMPORAL_VALID,33.7873554973088
93450271,93450270.0,1,3,0,9:00:00,9,0,9:20:00,9,20,0,20,True,True,540.0,560.0,0.0,560.0,20.0,True,True,DIRECT_TEMPORAL_VALID,33.7873554973088
93450271,93450270.0,1,4,0,15:00:00,15,0,15:45:00,15,45,0,45,True,True,900.0,945.0,0.0,945.0,45.0,True,True,DIRECT_TEMPORAL_VALID,33.7873554973088
93450271,93450270.0,1,5,0,15:45:00,15,45,16:00:00,16,0,0,15,True,True,945.0,960.0,0.0,960.0,15.0,True,True,DIRECT_TEMPORAL_VALID,33.7873554973088
93450271,93450270.0,1,6,0,17:30:00,17,30,18:00:00,18,0,0,30,True,True,1050.0,1080.0,0.0,1080.0,30.0,True,True,DIRECT_TEMPORAL_VALID,33.7873554973088
93450273,93450270.0,3,1,0,6:50:00,6,50,7:35:00,7,35,0,45,True,True,410.0,455.0,0.0,455.0,45.0,True,True,DIRECT_TEMPORAL_VALID,5.81629603568548
93450273,93450270.0,3,2,0,15:45:00,15,45,16:00:00,16,0,0,15,True,True,945.0,960.0,0.0,960.0,15.0,True,True,DIRECT_TEMPORAL_VALID,5.81629603568548
93450273,93450270.0,3,3,0,17:30:00,17,30,18:00:00,18,0,0,30,True,True,1050.0,1080.0,0.0,1080.0,30.0,True,True,DIRECT_TEMPORAL_VALID,5.81629603568548
93450274,93450270.0,4,1,0,6:50:00,6,50,7:35:00,7,35,0,45,True,True,410.0,455.0,0.0,455.0,45.0,True,True,DIRECT_TEMPORAL_VALID,5.9899346535376
93450274,93450270.0,4,2,0,7:50:00,7,50,8:30:00,8,30,0,40,True,True,470.0,510.0,0.0,510.0,40.0,True,True,DIRECT_TEMPORAL_VALID,5.9899346535376
93450274,93450270.0,4,3,0,15:45:00,15,45,16:00:00,16,0,0,15,True,True,945.0,960.0,0.0,960.0,15.0,True,True,DIRECT_TEMPORAL_VALID,5.9899346535376
93450274,93450270.0,4,4,0,17:30:00,17,30,18:00:00,18,0,0,30,True,True,1050.0,1080.0,0.0,1080.0,30.0,True,True,DIRECT_TEMPORAL_VALID,5.9899346535376
93452451,93452450.0,1,1,0,10:45:00,10,45,11:00:00,11,0,0,15,True,True,645.0,660.0,0.0,660.0,15.0,True,True,DIRECT_TEMPORAL_VALID,2.20052897534095
93452451,93452450.0,1,2,0,12:45:00,12,45,13:00:00,13,0,0,15,True,True,765.0,780.0,0.0,780.0,15.0,True,True,DIRECT_TEMPORAL_VALID,2.20052897534095
93452452,93452450.0,2,1,0,10:45:00,10,45,11:00:00,11,0,0,15,True,True,645.0,660.0,0.0,660.0,15.0,True,True,DIRECT_TEMPORAL_VALID,3.23261891955395
93452452,93452450.0,2,2,0,12:45:00,12,45,13:00:00,13,0,0,15,True,True,765.0,780.0,0.0,780.0,15.0,True,True,DIRECT_TEMPORAL_VALID,3.23261891955395
93452671,93452670.0,1,1,0,11:00:00,11,0,11:15:00,11,15,0,15,True,True,660.0,675.0,0.0,675.0,15.0,True,True,DIRECT_TEMPORAL_VALID,1.34805948197052
93452671,93452670.0,1,2,0,20:50:00,20,50,20:55:00,20,55,0,5,True,True,1250.0,1255.0,0.0,1255.0,5.0,True,True,DIRECT_TEMPORAL_VALID,1.34805948197052
93452671,93452670.0,1,3,0,22:00:00,22,0,22:10:00,22,10,0,10,True,True,1320.0,1330.0,0.0,1330.0,10.0,True,True,DIRECT_TEMPORAL_VALID,1.34805948197052
93452671,93452670.0,1,4,0,22:20:00,22,20,22:30:00,22,30,0,10,True,True,1340.0,1350.0,0.0,1350.0,10.0,True,True,DIRECT_TEMPORAL_VALID,1.34805948197052
93452672,93452670.0,2,1,0,11:30:00,11,30,12:00:00,12,0,0,30,True,True,690.0,720.0,0.0,720.0,30.0,True,True,DIRECT_TEMPORAL_VALID,8.34573096057146
93452672,93452670.0,2,2,0,17:30:00,17,30,18:00:00,18,0,0,30,True,True,1050.0,1080.0,0.0,1080.0,30.0,True,True,DIRECT_TEMPORAL_VALID,8.34573096057146
93452672,93452670.0,2,3,0,21:00:00,21,0,21:05:00,21,5,0,5,True,True,1260.0,1265.0,0.0,1265.0,5.0,True,True,DIRECT_TEMPORAL_VALID,8.34573096057146
93452672,93452670.0,2,4,0,23:15:00,23,15,23:20:00,23,20,0,5,True,True,1395.0,1400.0,0.0,1400.0,5.0,True,True,DIRECT_TEMPORAL_VALID,8.34573096057146
93453921,93453920.0,1,1,0,7:45:00,7,45,8:30:00,8,30,0,45,True,True,465.0,510.0,0.0,510.0,45.0,True,True,DIRECT_TEMPORAL_VALID,0.823395871085826
93453921,93453920.0,1,2,0,17:00:00,17,0,17:45:00,17,45,0,45,True,True,1020.0,1065.0,0.0,1065.0,45.0,True,True,DIRECT_TEMPORAL_VALID,0.823395871085826
93453921,93453920.0,1,3,0,18:10:00,18,10,19:20:00,19,20,0,70,True,True,1090.0,1160.0,0.0,1160.0,70.0,True,True,DIRECT_TEMPORAL_VALID,0.823395871085826
93453922,93453920.0,2,1,0,10:00:00,10,0,10:15:00,10,15,0,15,True,True,600.0,615.0,0.0,615.0,15.0,True,True,DIRECT_TEMPORAL_VALID,1.08300648285391
93453922,93453920.0,2,2,0,11:15:00,11,15,11:30:00,11,30,0,15,True,True,675.0,690.0,0.0,690.0,15.0,True,True,DIRECT_TEMPORAL_VALID,1.08300648285391
