geography_level,geography_id,geography_name,statistical_population_available,statistical_household_available,resident_total_raw,resident_total,resident_total_quality_flag,private_households_total_raw,private_households_total,private_households_total_quality_flag,hh1_raw,hh1,hh1_quality_flag,hh2_raw,hh2,hh2_quality_flag,hh3_raw,hh3,hh3_quality_flag,hh4_raw,hh4,hh4_quality_flag,hh5_raw,hh5,hh5_quality_flag,hh6plus_raw,hh6plus,hh6plus_quality_flag,private_person_lower_bound_from_hhsize,resident_minus_private_lower_bound,residual_sign,residual_valid_as_exact_nonprivate_count,residual_interpretation,n_disclosure_adjusted_zero_cells_relevant
PLR,04100101,Jungfernheide/ Plötzensee,True,True,10.845,10845,NORMAL_DISCLOSURE_CONTROLLED_COUNT,6.005,6005,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3.648,3648,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.269,1269,NORMAL_DISCLOSURE_CONTROLLED_COUNT,543,543,NORMAL_DISCLOSURE_CONTROLLED_COUNT,350,350,NORMAL_DISCLOSURE_CONTROLLED_COUNT,118,118,NORMAL_DISCLOSURE_CONTROLLED_COUNT,76,76,NORMAL_DISCLOSURE_CONTROLLED_COUNT,10261,584,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,04100102,Paul-Hertz-Siedlung,True,True,6.895,6895,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.471,2471,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.244,1244,NORMAL_DISCLOSURE_CONTROLLED_COUNT,646,646,NORMAL_DISCLOSURE_CONTROLLED_COUNT,223,223,NORMAL_DISCLOSURE_CONTROLLED_COUNT,173,173,NORMAL_DISCLOSURE_CONTROLLED_COUNT,52,52,NORMAL_DISCLOSURE_CONTROLLED_COUNT,131,131,NORMAL_DISCLOSURE_CONTROLLED_COUNT,4943,1952,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,04200203,Olympiagelände,True,True,1.422,1422,NORMAL_DISCLOSURE_CONTROLLED_COUNT,673,673,NORMAL_DISCLOSURE_CONTROLLED_COUNT,281,281,NORMAL_DISCLOSURE_CONTROLLED_COUNT,215,215,NORMAL_DISCLOSURE_CONTROLLED_COUNT,68,68,NORMAL_DISCLOSURE_CONTROLLED_COUNT,67,67,NORMAL_DISCLOSURE_CONTROLLED_COUNT,23,23,NORMAL_DISCLOSURE_CONTROLLED_COUNT,20,20,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1418,4,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,04200204,Angerburger Allee,True,True,2.618,2618,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.597,1597,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.080,1080,NORMAL_DISCLOSURE_CONTROLLED_COUNT,313,313,NORMAL_DISCLOSURE_CONTROLLED_COUNT,113,113,NORMAL_DISCLOSURE_CONTROLLED_COUNT,68,68,NORMAL_DISCLOSURE_CONTROLLED_COUNT,7,7,NORMAL_DISCLOSURE_CONTROLLED_COUNT,13,13,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2430,188,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,04200205,Flatowallee,True,True,2.400,2400,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.400,1400,NORMAL_DISCLOSURE_CONTROLLED_COUNT,824,824,NORMAL_DISCLOSURE_CONTROLLED_COUNT,329,329,NORMAL_DISCLOSURE_CONTROLLED_COUNT,115,115,NORMAL_DISCLOSURE_CONTROLLED_COUNT,86,86,NORMAL_DISCLOSURE_CONTROLLED_COUNT,26,26,NORMAL_DISCLOSURE_CONTROLLED_COUNT,16,16,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2397,3,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,04200206,Kranzallee,True,True,2.776,2776,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.310,1310,NORMAL_DISCLOSURE_CONTROLLED_COUNT,562,562,NORMAL_DISCLOSURE_CONTROLLED_COUNT,356,356,NORMAL_DISCLOSURE_CONTROLLED_COUNT,177,177,NORMAL_DISCLOSURE_CONTROLLED_COUNT,140,140,NORMAL_DISCLOSURE_CONTROLLED_COUNT,49,49,NORMAL_DISCLOSURE_CONTROLLED_COUNT,24,24,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2754,22,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,04200207,Eichkamp,True,True,2.907,2907,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.472,1472,NORMAL_DISCLOSURE_CONTROLLED_COUNT,772,772,NORMAL_DISCLOSURE_CONTROLLED_COUNT,340,340,NORMAL_DISCLOSURE_CONTROLLED_COUNT,135,135,NORMAL_DISCLOSURE_CONTROLLED_COUNT,130,130,NORMAL_DISCLOSURE_CONTROLLED_COUNT,56,56,NORMAL_DISCLOSURE_CONTROLLED_COUNT,41,41,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2903,4,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,04200308,Branitzer Platz,True,True,5.624,5624,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3.333,3333,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.181,2181,NORMAL_DISCLOSURE_CONTROLLED_COUNT,617,617,NORMAL_DISCLOSURE_CONTROLLED_COUNT,254,254,NORMAL_DISCLOSURE_CONTROLLED_COUNT,201,201,NORMAL_DISCLOSURE_CONTROLLED_COUNT,46,46,NORMAL_DISCLOSURE_CONTROLLED_COUNT,34,34,NORMAL_DISCLOSURE_CONTROLLED_COUNT,5415,209,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,04200309,Neu Westend,True,True,6.512,6512,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3.857,3857,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.281,2281,NORMAL_DISCLOSURE_CONTROLLED_COUNT,962,962,NORMAL_DISCLOSURE_CONTROLLED_COUNT,320,320,NORMAL_DISCLOSURE_CONTROLLED_COUNT,206,206,NORMAL_DISCLOSURE_CONTROLLED_COUNT,56,56,NORMAL_DISCLOSURE_CONTROLLED_COUNT,30,30,NORMAL_DISCLOSURE_CONTROLLED_COUNT,6449,63,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,04200310,Fürstenplatz,True,True,7.215,7215,NORMAL_DISCLOSURE_CONTROLLED_COUNT,4.164,4164,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.591,2591,NORMAL_DISCLOSURE_CONTROLLED_COUNT,875,875,NORMAL_DISCLOSURE_CONTROLLED_COUNT,347,347,NORMAL_DISCLOSURE_CONTROLLED_COUNT,228,228,NORMAL_DISCLOSURE_CONTROLLED_COUNT,71,71,NORMAL_DISCLOSURE_CONTROLLED_COUNT,53,53,NORMAL_DISCLOSURE_CONTROLLED_COUNT,6967,248,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,04200311,Königin-Elisabeth-Straße,True,True,6.856,6856,NORMAL_DISCLOSURE_CONTROLLED_COUNT,4.130,4130,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.748,2748,NORMAL_DISCLOSURE_CONTROLLED_COUNT,831,831,NORMAL_DISCLOSURE_CONTROLLED_COUNT,276,276,NORMAL_DISCLOSURE_CONTROLLED_COUNT,173,173,NORMAL_DISCLOSURE_CONTROLLED_COUNT,55,55,NORMAL_DISCLOSURE_CONTROLLED_COUNT,46,46,NORMAL_DISCLOSURE_CONTROLLED_COUNT,6481,375,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,04300412,Schlossgarten,True,True,3.669,3669,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.362,2362,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.761,1761,NORMAL_DISCLOSURE_CONTROLLED_COUNT,337,337,NORMAL_DISCLOSURE_CONTROLLED_COUNT,146,146,NORMAL_DISCLOSURE_CONTROLLED_COUNT,86,86,NORMAL_DISCLOSURE_CONTROLLED_COUNT,16,16,NORMAL_DISCLOSURE_CONTROLLED_COUNT,21,21,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3423,246,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,04300413,Klausenerplatz,True,True,9.461,9461,NORMAL_DISCLOSURE_CONTROLLED_COUNT,5.141,5141,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3.044,3044,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.006,1006,NORMAL_DISCLOSURE_CONTROLLED_COUNT,472,472,NORMAL_DISCLOSURE_CONTROLLED_COUNT,396,396,NORMAL_DISCLOSURE_CONTROLLED_COUNT,132,132,NORMAL_DISCLOSURE_CONTROLLED_COUNT,96,96,NORMAL_DISCLOSURE_CONTROLLED_COUNT,9292,169,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,04300414,Schloßstraße,True,True,10.090,10090,NORMAL_DISCLOSURE_CONTROLLED_COUNT,5.962,5962,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3.705,3705,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.237,1237,NORMAL_DISCLOSURE_CONTROLLED_COUNT,549,549,NORMAL_DISCLOSURE_CONTROLLED_COUNT,316,316,NORMAL_DISCLOSURE_CONTROLLED_COUNT,89,89,NORMAL_DISCLOSURE_CONTROLLED_COUNT,64,64,NORMAL_DISCLOSURE_CONTROLLED_COUNT,9919,171,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,04300415,Lietzensee,True,True,6.082,6082,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3.787,3787,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.508,2508,NORMAL_DISCLOSURE_CONTROLLED_COUNT,742,742,NORMAL_DISCLOSURE_CONTROLLED_COUNT,279,279,NORMAL_DISCLOSURE_CONTROLLED_COUNT,189,189,NORMAL_DISCLOSURE_CONTROLLED_COUNT,37,37,NORMAL_DISCLOSURE_CONTROLLED_COUNT,36,36,NORMAL_DISCLOSURE_CONTROLLED_COUNT,5986,96,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,04300416,Amtsgerichtsplatz,True,True,11.098,11098,NORMAL_DISCLOSURE_CONTROLLED_COUNT,6.692,6692,NORMAL_DISCLOSURE_CONTROLLED_COUNT,4.375,4375,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.298,1298,NORMAL_DISCLOSURE_CONTROLLED_COUNT,527,527,NORMAL_DISCLOSURE_CONTROLLED_COUNT,316,316,NORMAL_DISCLOSURE_CONTROLLED_COUNT,83,83,NORMAL_DISCLOSURE_CONTROLLED_COUNT,95,95,NORMAL_DISCLOSURE_CONTROLLED_COUNT,10801,297,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,04300517,Tegeler Weg,True,True,9.027,9027,NORMAL_DISCLOSURE_CONTROLLED_COUNT,5.619,5619,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3.792,3792,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.029,1029,NORMAL_DISCLOSURE_CONTROLLED_COUNT,442,442,NORMAL_DISCLOSURE_CONTROLLED_COUNT,201,201,NORMAL_DISCLOSURE_CONTROLLED_COUNT,73,73,NORMAL_DISCLOSURE_CONTROLLED_COUNT,72,72,NORMAL_DISCLOSURE_CONTROLLED_COUNT,8777,250,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,04300518,Kaiserin-Augusta-Allee,True,True,5.425,5425,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3.207,3207,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.001,2001,NORMAL_DISCLOSURE_CONTROLLED_COUNT,676,676,NORMAL_DISCLOSURE_CONTROLLED_COUNT,269,269,NORMAL_DISCLOSURE_CONTROLLED_COUNT,163,163,NORMAL_DISCLOSURE_CONTROLLED_COUNT,61,61,NORMAL_DISCLOSURE_CONTROLLED_COUNT,36,36,NORMAL_DISCLOSURE_CONTROLLED_COUNT,5333,92,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,04300619,Alt-Lietzow,True,True,8.080,8080,NORMAL_DISCLOSURE_CONTROLLED_COUNT,4.891,4891,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3.236,3236,NORMAL_DISCLOSURE_CONTROLLED_COUNT,936,936,NORMAL_DISCLOSURE_CONTROLLED_COUNT,392,392,NORMAL_DISCLOSURE_CONTROLLED_COUNT,209,209,NORMAL_DISCLOSURE_CONTROLLED_COUNT,52,52,NORMAL_DISCLOSURE_CONTROLLED_COUNT,68,68,NORMAL_DISCLOSURE_CONTROLLED_COUNT,7788,292,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,04300620,Spreestadt,True,True,3.208,3208,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.007,2007,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.365,1365,NORMAL_DISCLOSURE_CONTROLLED_COUNT,340,340,NORMAL_DISCLOSURE_CONTROLLED_COUNT,152,152,NORMAL_DISCLOSURE_CONTROLLED_COUNT,98,98,NORMAL_DISCLOSURE_CONTROLLED_COUNT,33,33,NORMAL_DISCLOSURE_CONTROLLED_COUNT,17,17,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3160,48,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,04300621,Richard-Wagner-Straße,True,True,9.668,9668,NORMAL_DISCLOSURE_CONTROLLED_COUNT,6.031,6031,NORMAL_DISCLOSURE_CONTROLLED_COUNT,4.091,4091,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.030,1030,NORMAL_DISCLOSURE_CONTROLLED_COUNT,461,461,NORMAL_DISCLOSURE_CONTROLLED_COUNT,301,301,NORMAL_DISCLOSURE_CONTROLLED_COUNT,91,91,NORMAL_DISCLOSURE_CONTROLLED_COUNT,60,60,NORMAL_DISCLOSURE_CONTROLLED_COUNT,9553,115,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,04300622,Ernst-Reuter-Platz,True,True,4.610,4610,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.857,2857,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.845,1845,NORMAL_DISCLOSURE_CONTROLLED_COUNT,547,547,NORMAL_DISCLOSURE_CONTROLLED_COUNT,257,257,NORMAL_DISCLOSURE_CONTROLLED_COUNT,130,130,NORMAL_DISCLOSURE_CONTROLLED_COUNT,56,56,NORMAL_DISCLOSURE_CONTROLLED_COUNT,18,18,NORMAL_DISCLOSURE_CONTROLLED_COUNT,4618,-8,NEGATIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,04300623,Karl-August-Platz,True,True,11.151,11151,NORMAL_DISCLOSURE_CONTROLLED_COUNT,6.934,6934,NORMAL_DISCLOSURE_CONTROLLED_COUNT,4.749,4749,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.133,1133,NORMAL_DISCLOSURE_CONTROLLED_COUNT,536,536,NORMAL_DISCLOSURE_CONTROLLED_COUNT,326,326,NORMAL_DISCLOSURE_CONTROLLED_COUNT,109,109,NORMAL_DISCLOSURE_CONTROLLED_COUNT,79,79,NORMAL_DISCLOSURE_CONTROLLED_COUNT,10946,205,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,04300624,Savignyplatz,True,True,8.551,8551,NORMAL_DISCLOSURE_CONTROLLED_COUNT,5.502,5502,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3.984,3984,NORMAL_DISCLOSURE_CONTROLLED_COUNT,823,823,NORMAL_DISCLOSURE_CONTROLLED_COUNT,357,357,NORMAL_DISCLOSURE_CONTROLLED_COUNT,196,196,NORMAL_DISCLOSURE_CONTROLLED_COUNT,68,68,NORMAL_DISCLOSURE_CONTROLLED_COUNT,73,73,NORMAL_DISCLOSURE_CONTROLLED_COUNT,8263,288,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,04400725,Güterbahnhof Grunewald,True,True,83,83,NORMAL_DISCLOSURE_CONTROLLED_COUNT,65,65,NORMAL_DISCLOSURE_CONTROLLED_COUNT,58,58,NORMAL_DISCLOSURE_CONTROLLED_COUNT,4,4,NORMAL_DISCLOSURE_CONTROLLED_COUNT,4,4,NORMAL_DISCLOSURE_CONTROLLED_COUNT,–,0,ZERO_OR_DISCLOSURE_ADJUSTED_ZERO,–,0,ZERO_OR_DISCLOSURE_ADJUSTED_ZERO,–,0,ZERO_OR_DISCLOSURE_ADJUSTED_ZERO,78,5,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",3
PLR,04400726,Bismarckallee,True,True,5.010,5010,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.710,2710,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.646,1646,NORMAL_DISCLOSURE_CONTROLLED_COUNT,536,536,NORMAL_DISCLOSURE_CONTROLLED_COUNT,220,220,NORMAL_DISCLOSURE_CONTROLLED_COUNT,183,183,NORMAL_DISCLOSURE_CONTROLLED_COUNT,73,73,NORMAL_DISCLOSURE_CONTROLLED_COUNT,55,55,NORMAL_DISCLOSURE_CONTROLLED_COUNT,4805,205,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,04400727,Flinsberger Platz,True,True,7.789,7789,NORMAL_DISCLOSURE_CONTROLLED_COUNT,4.705,4705,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3.009,3009,NORMAL_DISCLOSURE_CONTROLLED_COUNT,911,911,NORMAL_DISCLOSURE_CONTROLLED_COUNT,406,406,NORMAL_DISCLOSURE_CONTROLLED_COUNT,256,256,NORMAL_DISCLOSURE_CONTROLLED_COUNT,64,64,NORMAL_DISCLOSURE_CONTROLLED_COUNT,62,62,NORMAL_DISCLOSURE_CONTROLLED_COUNT,7765,24,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,04400728,Hagenplatz,True,True,3.097,3097,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.686,1686,NORMAL_DISCLOSURE_CONTROLLED_COUNT,998,998,NORMAL_DISCLOSURE_CONTROLLED_COUNT,333,333,NORMAL_DISCLOSURE_CONTROLLED_COUNT,172,172,NORMAL_DISCLOSURE_CONTROLLED_COUNT,118,118,NORMAL_DISCLOSURE_CONTROLLED_COUNT,45,45,NORMAL_DISCLOSURE_CONTROLLED_COUNT,24,24,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3021,76,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,04400729,Hundekehle,True,True,2.777,2777,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.411,1411,NORMAL_DISCLOSURE_CONTROLLED_COUNT,765,765,NORMAL_DISCLOSURE_CONTROLLED_COUNT,327,327,NORMAL_DISCLOSURE_CONTROLLED_COUNT,136,136,NORMAL_DISCLOSURE_CONTROLLED_COUNT,109,109,NORMAL_DISCLOSURE_CONTROLLED_COUNT,39,39,NORMAL_DISCLOSURE_CONTROLLED_COUNT,34,34,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2662,115,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,04400830,Forckenbeckstraße,True,True,7.417,7417,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3.896,3896,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.198,2198,NORMAL_DISCLOSURE_CONTROLLED_COUNT,904,904,NORMAL_DISCLOSURE_CONTROLLED_COUNT,406,406,NORMAL_DISCLOSURE_CONTROLLED_COUNT,259,259,NORMAL_DISCLOSURE_CONTROLLED_COUNT,85,85,NORMAL_DISCLOSURE_CONTROLLED_COUNT,43,43,NORMAL_DISCLOSURE_CONTROLLED_COUNT,6943,474,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,04400831,Messelpark,True,True,1.457,1457,NORMAL_DISCLOSURE_CONTROLLED_COUNT,803,803,NORMAL_DISCLOSURE_CONTROLLED_COUNT,434,434,NORMAL_DISCLOSURE_CONTROLLED_COUNT,201,201,NORMAL_DISCLOSURE_CONTROLLED_COUNT,80,80,NORMAL_DISCLOSURE_CONTROLLED_COUNT,48,48,NORMAL_DISCLOSURE_CONTROLLED_COUNT,20,20,NORMAL_DISCLOSURE_CONTROLLED_COUNT,8,8,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1416,41,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,04400832,Breite Straße,True,True,6.803,6803,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3.990,3990,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.331,2331,NORMAL_DISCLOSURE_CONTROLLED_COUNT,979,979,NORMAL_DISCLOSURE_CONTROLLED_COUNT,347,347,NORMAL_DISCLOSURE_CONTROLLED_COUNT,253,253,NORMAL_DISCLOSURE_CONTROLLED_COUNT,53,53,NORMAL_DISCLOSURE_CONTROLLED_COUNT,31,31,NORMAL_DISCLOSURE_CONTROLLED_COUNT,6793,10,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,04400833,Schlangenbader Straße,True,True,3.941,3941,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.443,2443,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.541,1541,NORMAL_DISCLOSURE_CONTROLLED_COUNT,560,560,NORMAL_DISCLOSURE_CONTROLLED_COUNT,193,193,NORMAL_DISCLOSURE_CONTROLLED_COUNT,104,104,NORMAL_DISCLOSURE_CONTROLLED_COUNT,25,25,NORMAL_DISCLOSURE_CONTROLLED_COUNT,21,21,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3907,34,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,04400834,Binger Straße,True,True,3.551,3551,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.158,2158,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.330,1330,NORMAL_DISCLOSURE_CONTROLLED_COUNT,494,494,NORMAL_DISCLOSURE_CONTROLLED_COUNT,160,160,NORMAL_DISCLOSURE_CONTROLLED_COUNT,126,126,NORMAL_DISCLOSURE_CONTROLLED_COUNT,38,38,NORMAL_DISCLOSURE_CONTROLLED_COUNT,20,20,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3612,-61,NEGATIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,04400835,Rüdesheimer Platz,True,True,9.995,9995,NORMAL_DISCLOSURE_CONTROLLED_COUNT,5.745,5745,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3.251,3251,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.462,1462,NORMAL_DISCLOSURE_CONTROLLED_COUNT,543,543,NORMAL_DISCLOSURE_CONTROLLED_COUNT,351,351,NORMAL_DISCLOSURE_CONTROLLED_COUNT,86,86,NORMAL_DISCLOSURE_CONTROLLED_COUNT,53,53,NORMAL_DISCLOSURE_CONTROLLED_COUNT,9956,39,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,04500936,Droysenstraße,True,True,5.104,5104,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3.034,3034,NORMAL_DISCLOSURE_CONTROLLED_COUNT,1.997,1997,NORMAL_DISCLOSURE_CONTROLLED_COUNT,595,595,NORMAL_DISCLOSURE_CONTROLLED_COUNT,235,235,NORMAL_DISCLOSURE_CONTROLLED_COUNT,132,132,NORMAL_DISCLOSURE_CONTROLLED_COUNT,41,41,NORMAL_DISCLOSURE_CONTROLLED_COUNT,38,38,NORMAL_DISCLOSURE_CONTROLLED_COUNT,4853,251,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,04500937,Halensee,True,True,7.185,7185,NORMAL_DISCLOSURE_CONTROLLED_COUNT,4.538,4538,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3.096,3096,NORMAL_DISCLOSURE_CONTROLLED_COUNT,846,846,NORMAL_DISCLOSURE_CONTROLLED_COUNT,330,330,NORMAL_DISCLOSURE_CONTROLLED_COUNT,172,172,NORMAL_DISCLOSURE_CONTROLLED_COUNT,49,49,NORMAL_DISCLOSURE_CONTROLLED_COUNT,47,47,NORMAL_DISCLOSURE_CONTROLLED_COUNT,6993,192,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,04500938,Hochmeisterplatz,True,True,7.522,7522,NORMAL_DISCLOSURE_CONTROLLED_COUNT,4.570,4570,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.971,2971,NORMAL_DISCLOSURE_CONTROLLED_COUNT,883,883,NORMAL_DISCLOSURE_CONTROLLED_COUNT,390,390,NORMAL_DISCLOSURE_CONTROLLED_COUNT,219,219,NORMAL_DISCLOSURE_CONTROLLED_COUNT,60,60,NORMAL_DISCLOSURE_CONTROLLED_COUNT,52,52,NORMAL_DISCLOSURE_CONTROLLED_COUNT,7395,127,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,04500939,Eisenzahnstraße,True,True,6.102,6102,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3.740,3740,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.422,2422,NORMAL_DISCLOSURE_CONTROLLED_COUNT,740,740,NORMAL_DISCLOSURE_CONTROLLED_COUNT,304,304,NORMAL_DISCLOSURE_CONTROLLED_COUNT,172,172,NORMAL_DISCLOSURE_CONTROLLED_COUNT,63,63,NORMAL_DISCLOSURE_CONTROLLED_COUNT,37,37,NORMAL_DISCLOSURE_CONTROLLED_COUNT,6039,63,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
PLR,04501040,Hindemithplatz,True,True,5.705,5705,NORMAL_DISCLOSURE_CONTROLLED_COUNT,3.472,3472,NORMAL_DISCLOSURE_CONTROLLED_COUNT,2.268,2268,NORMAL_DISCLOSURE_CONTROLLED_COUNT,710,710,NORMAL_DISCLOSURE_CONTROLLED_COUNT,247,247,NORMAL_DISCLOSURE_CONTROLLED_COUNT,157,157,NORMAL_DISCLOSURE_CONTROLLED_COUNT,39,39,NORMAL_DISCLOSURE_CONTROLLED_COUNT,47,47,NORMAL_DISCLOSURE_CONTROLLED_COUNT,5534,171,POSITIVE,False,"NOT_EXACT: mixes >6 members, non-private residents, and independently disclosure-controlled marginals",0
