HP_ID,H_ID,P_ID,W_ID,W_RBW,W_ZWECK,canonical_trip_purpose,origin_activity,destination_activity,destination_resolution,transition_observation_eligible,purpose_marginal_eligible,first_origin_status,row_provenance,W_ZWD_raw
93382172.0,93382170.0,2.0,4,0,6,ESCORT,ESCORT,ESCORT,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,7704.0
93382172.0,93382170.0,2.0,5,0,5,PRIVATE_ERRAND,ESCORT,PRIVATE_ERRAND,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,604.0
93382172.0,93382170.0,2.0,6,0,8,RETURN_HOME,PRIVATE_ERRAND,HOME,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,7704.0
93382173.0,93382170.0,3.0,1,0,11,EDUCATION,HOME,EDUCATION,DIRECT_FROM_W_ZWECK,True,True,HOME_OBSERVED,DIRECT_TRIP_OBSERVATION,7704.0
93382173.0,93382170.0,3.0,2,0,8,RETURN_HOME,EDUCATION,HOME,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,7704.0
93382174.0,93382170.0,4.0,1,0,12,EDUCATION,HOME,EDUCATION,DIRECT_FROM_W_ZWECK,True,True,HOME_OBSERVED,DIRECT_TRIP_OBSERVATION,7704.0
93382174.0,93382170.0,4.0,2,0,8,RETURN_HOME,EDUCATION,HOME,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,7704.0
93383831.0,93383830.0,1.0,1,0,99,UNKNOWN,UNKNOWN,UNKNOWN,SOURCE_PURPOSE_UNKNOWN,False,False,SOURCE_UNKNOWN,DIRECT_TRIP_OBSERVATION,2202.0
93383831.0,93383830.0,1.0,2,0,99,UNKNOWN,UNKNOWN,UNKNOWN,SOURCE_PURPOSE_UNKNOWN,False,False,,DIRECT_TRIP_OBSERVATION,2202.0
93383831.0,93383830.0,1.0,3,0,8,RETURN_HOME,UNKNOWN,HOME,DIRECT_FROM_W_ZWECK,False,True,,DIRECT_TRIP_OBSERVATION,2202.0
93383832.0,93383830.0,2.0,1,0,99,UNKNOWN,HOME,UNKNOWN,SOURCE_PURPOSE_UNKNOWN,False,False,HOME_OBSERVED,DIRECT_TRIP_OBSERVATION,2202.0
93383832.0,93383830.0,2.0,2,0,99,UNKNOWN,UNKNOWN,UNKNOWN,SOURCE_PURPOSE_UNKNOWN,False,False,,DIRECT_TRIP_OBSERVATION,2202.0
93383832.0,93383830.0,2.0,3,0,8,RETURN_HOME,UNKNOWN,HOME,DIRECT_FROM_W_ZWECK,False,True,,DIRECT_TRIP_OBSERVATION,2202.0
93384831.0,93384830.0,1.0,1,0,5,PRIVATE_ERRAND,HOME,PRIVATE_ERRAND,DIRECT_FROM_W_ZWECK,True,True,HOME_OBSERVED,DIRECT_TRIP_OBSERVATION,601.0
93384831.0,93384830.0,1.0,2,0,8,RETURN_HOME,PRIVATE_ERRAND,HOME,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,7704.0
93385321.0,93385320.0,1.0,1,0,4,SHOPPING,HOME,SHOPPING,DIRECT_FROM_W_ZWECK,True,True,HOME_OBSERVED,DIRECT_TRIP_OBSERVATION,501.0
93385321.0,93385320.0,1.0,2,0,5,PRIVATE_ERRAND,SHOPPING,PRIVATE_ERRAND,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,701.0
93385321.0,93385320.0,1.0,3,0,1,WORK_COMMUTE,PRIVATE_ERRAND,WORK,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,7704.0
93385321.0,93385320.0,1.0,4,0,8,RETURN_HOME,WORK,HOME,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,7704.0
93385321.0,93385320.0,1.0,5,0,7,LEISURE,HOME,LEISURE,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,701.0
93385321.0,93385320.0,1.0,6,0,8,RETURN_HOME,LEISURE,HOME,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,7704.0
93385931.0,93385930.0,1.0,1,0,7,LEISURE,HOME,LEISURE,DIRECT_FROM_W_ZWECK,True,True,HOME_OBSERVED,DIRECT_TRIP_OBSERVATION,701.0
93386541.0,93386540.0,1.0,1,0,1,WORK_COMMUTE,HOME,WORK,DIRECT_FROM_W_ZWECK,True,True,HOME_OBSERVED,DIRECT_TRIP_OBSERVATION,2202.0
93386541.0,93386540.0,1.0,2,0,7,LEISURE,WORK,LEISURE,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,2202.0
93386541.0,93386540.0,1.0,3,0,8,RETURN_HOME,LEISURE,HOME,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,2202.0
93388661.0,93388660.0,1.0,101,1,2,BUSINESS,UNKNOWN,BUSINESS,RBW_AGGREGATE_NOT_CHRONOLOGICAL,False,True,,RBW_GENERATED_FROM_AGGREGATE,7704.0
93388661.0,93388660.0,1.0,102,1,2,BUSINESS,UNKNOWN,BUSINESS,RBW_AGGREGATE_NOT_CHRONOLOGICAL,False,True,,RBW_GENERATED_FROM_AGGREGATE,7704.0
93388661.0,93388660.0,1.0,103,1,2,BUSINESS,UNKNOWN,BUSINESS,RBW_AGGREGATE_NOT_CHRONOLOGICAL,False,True,,RBW_GENERATED_FROM_AGGREGATE,7704.0
93388661.0,93388660.0,1.0,104,1,2,BUSINESS,UNKNOWN,BUSINESS,RBW_AGGREGATE_NOT_CHRONOLOGICAL,False,True,,RBW_GENERATED_FROM_AGGREGATE,7704.0
93388661.0,93388660.0,1.0,105,1,2,BUSINESS,UNKNOWN,BUSINESS,RBW_AGGREGATE_NOT_CHRONOLOGICAL,False,True,,RBW_GENERATED_FROM_AGGREGATE,7704.0
93388661.0,93388660.0,1.0,106,1,2,BUSINESS,UNKNOWN,BUSINESS,RBW_AGGREGATE_NOT_CHRONOLOGICAL,False,True,,RBW_GENERATED_FROM_AGGREGATE,7704.0
93388661.0,93388660.0,1.0,107,1,2,BUSINESS,UNKNOWN,BUSINESS,RBW_AGGREGATE_NOT_CHRONOLOGICAL,False,True,,RBW_GENERATED_FROM_AGGREGATE,7704.0
93388661.0,93388660.0,1.0,108,1,2,BUSINESS,UNKNOWN,BUSINESS,RBW_AGGREGATE_NOT_CHRONOLOGICAL,False,True,,RBW_GENERATED_FROM_AGGREGATE,7704.0
93388661.0,93388660.0,1.0,109,1,2,BUSINESS,UNKNOWN,BUSINESS,RBW_AGGREGATE_NOT_CHRONOLOGICAL,False,True,,RBW_GENERATED_FROM_AGGREGATE,7704.0
93388661.0,93388660.0,1.0,110,1,2,BUSINESS,UNKNOWN,BUSINESS,RBW_AGGREGATE_NOT_CHRONOLOGICAL,False,True,,RBW_GENERATED_FROM_AGGREGATE,7704.0
93388661.0,93388660.0,1.0,111,1,2,BUSINESS,UNKNOWN,BUSINESS,RBW_AGGREGATE_NOT_CHRONOLOGICAL,False,True,,RBW_GENERATED_FROM_AGGREGATE,7704.0
93388661.0,93388660.0,1.0,112,1,2,BUSINESS,UNKNOWN,BUSINESS,RBW_AGGREGATE_NOT_CHRONOLOGICAL,False,True,,RBW_GENERATED_FROM_AGGREGATE,7704.0
93389601.0,93389600.0,1.0,1,0,7,LEISURE,NON_HOME_UNKNOWN,LEISURE,DIRECT_FROM_W_ZWECK,False,True,NON_HOME_ACTIVITY_UNKNOWN,DIRECT_TRIP_OBSERVATION,2202.0
93389601.0,93389600.0,1.0,2,0,8,RETURN_HOME,LEISURE,HOME,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,2202.0
93389601.0,93389600.0,1.0,3,0,8,RETURN_HOME,HOME,HOME,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,2202.0
93389602.0,93389600.0,2.0,1,0,7,LEISURE,NON_HOME_UNKNOWN,LEISURE,DIRECT_FROM_W_ZWECK,False,True,NON_HOME_ACTIVITY_UNKNOWN,DIRECT_TRIP_OBSERVATION,2202.0
93389602.0,93389600.0,2.0,2,0,8,RETURN_HOME,LEISURE,HOME,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,2202.0
93389602.0,93389600.0,2.0,3,0,8,RETURN_HOME,HOME,HOME,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,2202.0
93394281.0,93394280.0,1.0,1,0,1,WORK_COMMUTE,HOME,WORK,DIRECT_FROM_W_ZWECK,True,True,HOME_OBSERVED,DIRECT_TRIP_OBSERVATION,2202.0
93394281.0,93394280.0,1.0,2,0,1,WORK_COMMUTE,WORK,WORK,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,2202.0
93394281.0,93394280.0,1.0,3,0,8,RETURN_HOME,WORK,HOME,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,2202.0
93394281.0,93394280.0,1.0,101,1,2,BUSINESS,UNKNOWN,BUSINESS,RBW_AGGREGATE_NOT_CHRONOLOGICAL,False,True,,RBW_GENERATED_FROM_AGGREGATE,2202.0
93394281.0,93394280.0,1.0,102,1,2,BUSINESS,UNKNOWN,BUSINESS,RBW_AGGREGATE_NOT_CHRONOLOGICAL,False,True,,RBW_GENERATED_FROM_AGGREGATE,2202.0
93394281.0,93394280.0,1.0,103,1,2,BUSINESS,UNKNOWN,BUSINESS,RBW_AGGREGATE_NOT_CHRONOLOGICAL,False,True,,RBW_GENERATED_FROM_AGGREGATE,2202.0
93394281.0,93394280.0,1.0,104,1,2,BUSINESS,UNKNOWN,BUSINESS,RBW_AGGREGATE_NOT_CHRONOLOGICAL,False,True,,RBW_GENERATED_FROM_AGGREGATE,2202.0
93394281.0,93394280.0,1.0,105,1,2,BUSINESS,UNKNOWN,BUSINESS,RBW_AGGREGATE_NOT_CHRONOLOGICAL,False,True,,RBW_GENERATED_FROM_AGGREGATE,2202.0
93394281.0,93394280.0,1.0,106,1,2,BUSINESS,UNKNOWN,BUSINESS,RBW_AGGREGATE_NOT_CHRONOLOGICAL,False,True,,RBW_GENERATED_FROM_AGGREGATE,2202.0
93394281.0,93394280.0,1.0,107,1,2,BUSINESS,UNKNOWN,BUSINESS,RBW_AGGREGATE_NOT_CHRONOLOGICAL,False,True,,RBW_GENERATED_FROM_AGGREGATE,2202.0
93394281.0,93394280.0,1.0,108,1,2,BUSINESS,UNKNOWN,BUSINESS,RBW_AGGREGATE_NOT_CHRONOLOGICAL,False,True,,RBW_GENERATED_FROM_AGGREGATE,2202.0
93394281.0,93394280.0,1.0,109,1,2,BUSINESS,UNKNOWN,BUSINESS,RBW_AGGREGATE_NOT_CHRONOLOGICAL,False,True,,RBW_GENERATED_FROM_AGGREGATE,2202.0
93397621.0,93397620.0,1.0,1,0,7,LEISURE,HOME,LEISURE,DIRECT_FROM_W_ZWECK,True,True,HOME_OBSERVED,DIRECT_TRIP_OBSERVATION,701.0
93397621.0,93397620.0,1.0,2,0,8,RETURN_HOME,LEISURE,HOME,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,7704.0
93397621.0,93397620.0,1.0,3,0,7,LEISURE,HOME,LEISURE,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,710.0
93397621.0,93397620.0,1.0,4,0,4,SHOPPING,LEISURE,SHOPPING,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,501.0
93397621.0,93397620.0,1.0,5,0,4,SHOPPING,SHOPPING,SHOPPING,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,501.0
93398161.0,93398160.0,1.0,101,1,2,BUSINESS,UNKNOWN,BUSINESS,RBW_AGGREGATE_NOT_CHRONOLOGICAL,False,True,,RBW_GENERATED_FROM_AGGREGATE,7704.0
93398161.0,93398160.0,1.0,102,1,2,BUSINESS,UNKNOWN,BUSINESS,RBW_AGGREGATE_NOT_CHRONOLOGICAL,False,True,,RBW_GENERATED_FROM_AGGREGATE,7704.0
93398371.0,93398370.0,1.0,1,0,5,PRIVATE_ERRAND,HOME,PRIVATE_ERRAND,DIRECT_FROM_W_ZWECK,True,True,HOME_OBSERVED,DIRECT_TRIP_OBSERVATION,602.0
93398371.0,93398370.0,1.0,2,0,8,RETURN_HOME,PRIVATE_ERRAND,HOME,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,7704.0
93398371.0,93398370.0,1.0,3,0,4,SHOPPING,HOME,SHOPPING,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,501.0
93398371.0,93398370.0,1.0,4,0,8,RETURN_HOME,SHOPPING,HOME,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,7704.0
93398372.0,93398370.0,2.0,1,0,5,PRIVATE_ERRAND,HOME,PRIVATE_ERRAND,DIRECT_FROM_W_ZWECK,True,True,HOME_OBSERVED,DIRECT_TRIP_OBSERVATION,602.0
93398372.0,93398370.0,2.0,2,0,8,RETURN_HOME,PRIVATE_ERRAND,HOME,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,7704.0
93398372.0,93398370.0,2.0,3,0,4,SHOPPING,HOME,SHOPPING,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,501.0
93398372.0,93398370.0,2.0,4,0,8,RETURN_HOME,SHOPPING,HOME,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,7704.0
93398671.0,93398670.0,1.0,1,0,4,SHOPPING,HOME,SHOPPING,DIRECT_FROM_W_ZWECK,True,True,HOME_OBSERVED,DIRECT_TRIP_OBSERVATION,501.0
93398671.0,93398670.0,1.0,2,0,7,LEISURE,SHOPPING,LEISURE,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,799.0
93398671.0,93398670.0,1.0,3,0,5,PRIVATE_ERRAND,LEISURE,PRIVATE_ERRAND,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,699.0
93398671.0,93398670.0,1.0,4,0,5,PRIVATE_ERRAND,PRIVATE_ERRAND,PRIVATE_ERRAND,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,699.0
93399141.0,93399140.0,1.0,1,0,6,ESCORT,HOME,ESCORT,DIRECT_FROM_W_ZWECK,True,True,HOME_OBSERVED,DIRECT_TRIP_OBSERVATION,2202.0
93399141.0,93399140.0,1.0,2,0,8,RETURN_HOME,ESCORT,HOME,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,2202.0
93399141.0,93399140.0,1.0,3,0,6,ESCORT,HOME,ESCORT,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,2202.0
93399141.0,93399140.0,1.0,4,0,8,RETURN_HOME,ESCORT,HOME,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,2202.0
93399141.0,93399140.0,1.0,5,0,4,SHOPPING,HOME,SHOPPING,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,2202.0
93399141.0,93399140.0,1.0,6,0,8,RETURN_HOME,SHOPPING,HOME,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,2202.0
93399141.0,93399140.0,1.0,7,0,4,SHOPPING,HOME,SHOPPING,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,2202.0
93399141.0,93399140.0,1.0,8,0,8,RETURN_HOME,SHOPPING,HOME,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,2202.0
93399142.0,93399140.0,2.0,1,0,1,WORK_COMMUTE,HOME,WORK,DIRECT_FROM_W_ZWECK,True,True,HOME_OBSERVED,DIRECT_TRIP_OBSERVATION,2202.0
93399142.0,93399140.0,2.0,2,0,8,RETURN_HOME,WORK,HOME,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,2202.0
93399143.0,93399140.0,3.0,1,0,12,EDUCATION,HOME,EDUCATION,DIRECT_FROM_W_ZWECK,True,True,HOME_OBSERVED,DIRECT_TRIP_OBSERVATION,2202.0
93399143.0,93399140.0,3.0,2,0,8,RETURN_HOME,EDUCATION,HOME,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,2202.0
93399143.0,93399140.0,3.0,3,0,10,OTHER,HOME,OTHER,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,2202.0
93399143.0,93399140.0,3.0,4,0,8,RETURN_HOME,OTHER,HOME,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,2202.0
93399144.0,93399140.0,4.0,1,0,13,ESCORT,HOME,ESCORT,DIRECT_FROM_W_ZWECK,True,True,HOME_OBSERVED,DIRECT_TRIP_OBSERVATION,2202.0
93399144.0,93399140.0,4.0,2,0,13,ESCORT,ESCORT,ESCORT,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,2202.0
93399144.0,93399140.0,4.0,3,0,13,ESCORT,ESCORT,ESCORT,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,2202.0
93399144.0,93399140.0,4.0,4,0,14,LEISURE,ESCORT,LEISURE,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,2202.0
93399144.0,93399140.0,4.0,5,0,13,ESCORT,LEISURE,ESCORT,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,2202.0
93399144.0,93399140.0,4.0,6,0,8,RETURN_HOME,ESCORT,HOME,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,2202.0
93399511.0,93399510.0,1.0,1,0,6,ESCORT,HOME,ESCORT,DIRECT_FROM_W_ZWECK,True,True,HOME_OBSERVED,DIRECT_TRIP_OBSERVATION,7704.0
93399511.0,93399510.0,1.0,2,0,1,WORK_COMMUTE,ESCORT,WORK,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,7704.0
93399511.0,93399510.0,1.0,3,0,6,ESCORT,WORK,ESCORT,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,7704.0
93399511.0,93399510.0,1.0,4,0,8,RETURN_HOME,ESCORT,HOME,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,7704.0
93401291.0,93401290.0,1.0,1,0,7,LEISURE,HOME,LEISURE,DIRECT_FROM_W_ZWECK,True,True,HOME_OBSERVED,DIRECT_TRIP_OBSERVATION,708.0
93401291.0,93401290.0,1.0,2,0,8,RETURN_HOME,LEISURE,HOME,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,7704.0
93401292.0,93401290.0,2.0,1,0,7,LEISURE,HOME,LEISURE,DIRECT_FROM_W_ZWECK,True,True,HOME_OBSERVED,DIRECT_TRIP_OBSERVATION,708.0
93401292.0,93401290.0,2.0,2,0,8,RETURN_HOME,LEISURE,HOME,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,7704.0
93401293.0,93401290.0,3.0,1,0,7,LEISURE,HOME,LEISURE,DIRECT_FROM_W_ZWECK,True,True,HOME_OBSERVED,DIRECT_TRIP_OBSERVATION,708.0
93401293.0,93401290.0,3.0,2,0,8,RETURN_HOME,LEISURE,HOME,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,7704.0
93401294.0,93401290.0,4.0,1,0,7,LEISURE,HOME,LEISURE,DIRECT_FROM_W_ZWECK,True,True,HOME_OBSERVED,DIRECT_TRIP_OBSERVATION,708.0
93401294.0,93401290.0,4.0,2,0,8,RETURN_HOME,LEISURE,HOME,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,7704.0
93404811.0,93404810.0,1.0,1,0,7,LEISURE,HOME,LEISURE,DIRECT_FROM_W_ZWECK,True,True,HOME_OBSERVED,DIRECT_TRIP_OBSERVATION,2202.0
93404811.0,93404810.0,1.0,2,0,8,RETURN_HOME,LEISURE,HOME,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,2202.0
93404972.0,93404970.0,2.0,1,0,10,OTHER,HOME,OTHER,DIRECT_FROM_W_ZWECK,True,True,HOME_OBSERVED,DIRECT_TRIP_OBSERVATION,2202.0
93404972.0,93404970.0,2.0,2,0,5,PRIVATE_ERRAND,OTHER,PRIVATE_ERRAND,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,2202.0
93404972.0,93404970.0,2.0,3,0,8,RETURN_HOME,PRIVATE_ERRAND,HOME,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,2202.0
93404973.0,93404970.0,3.0,1,0,10,OTHER,HOME,OTHER,DIRECT_FROM_W_ZWECK,True,True,HOME_OBSERVED,DIRECT_TRIP_OBSERVATION,2202.0
93404973.0,93404970.0,3.0,2,0,8,RETURN_HOME,OTHER,HOME,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,2202.0
93404974.0,93404970.0,4.0,1,0,10,OTHER,HOME,OTHER,DIRECT_FROM_W_ZWECK,True,True,HOME_OBSERVED,DIRECT_TRIP_OBSERVATION,2202.0
93404974.0,93404970.0,4.0,2,0,8,RETURN_HOME,OTHER,HOME,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,2202.0
93406101.0,93406100.0,1.0,1,0,1,WORK_COMMUTE,UNKNOWN,WORK,DIRECT_FROM_W_ZWECK,False,True,SOURCE_UNKNOWN,DIRECT_TRIP_OBSERVATION,7704.0
93406101.0,93406100.0,1.0,2,0,5,PRIVATE_ERRAND,WORK,PRIVATE_ERRAND,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,699.0
93406101.0,93406100.0,1.0,3,0,8,RETURN_HOME,PRIVATE_ERRAND,HOME,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,7704.0
93406101.0,93406100.0,1.0,4,0,4,SHOPPING,HOME,SHOPPING,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,599.0
93406101.0,93406100.0,1.0,5,0,8,RETURN_HOME,SHOPPING,HOME,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,7704.0
93406101.0,93406100.0,1.0,101,1,2,BUSINESS,UNKNOWN,BUSINESS,RBW_AGGREGATE_NOT_CHRONOLOGICAL,False,True,,RBW_GENERATED_FROM_AGGREGATE,7704.0
93406101.0,93406100.0,1.0,102,1,2,BUSINESS,UNKNOWN,BUSINESS,RBW_AGGREGATE_NOT_CHRONOLOGICAL,False,True,,RBW_GENERATED_FROM_AGGREGATE,7704.0
93406101.0,93406100.0,1.0,103,1,2,BUSINESS,UNKNOWN,BUSINESS,RBW_AGGREGATE_NOT_CHRONOLOGICAL,False,True,,RBW_GENERATED_FROM_AGGREGATE,7704.0
93406101.0,93406100.0,1.0,104,1,2,BUSINESS,UNKNOWN,BUSINESS,RBW_AGGREGATE_NOT_CHRONOLOGICAL,False,True,,RBW_GENERATED_FROM_AGGREGATE,7704.0
93406431.0,93406430.0,1.0,1,0,1,WORK_COMMUTE,HOME,WORK,DIRECT_FROM_W_ZWECK,True,True,HOME_OBSERVED,DIRECT_TRIP_OBSERVATION,2202.0
93406431.0,93406430.0,1.0,2,0,7,LEISURE,WORK,LEISURE,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,2202.0
93406431.0,93406430.0,1.0,3,0,8,RETURN_HOME,LEISURE,HOME,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,2202.0
93406431.0,93406430.0,1.0,4,0,4,SHOPPING,HOME,SHOPPING,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,2202.0
93406431.0,93406430.0,1.0,5,0,8,RETURN_HOME,SHOPPING,HOME,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,2202.0
93407682.0,93407680.0,2.0,1,0,9,RETURN_PREVIOUS,NON_HOME_UNKNOWN,UNKNOWN,CONTEXT_UNRESOLVED_RETURN,False,True,NON_HOME_ACTIVITY_UNKNOWN,DIRECT_TRIP_OBSERVATION,7704.0
93407682.0,93407680.0,2.0,2,0,8,RETURN_HOME,UNKNOWN,HOME,DIRECT_FROM_W_ZWECK,False,True,,DIRECT_TRIP_OBSERVATION,7704.0
93407683.0,93407680.0,3.0,1,0,8,RETURN_HOME,NON_HOME_UNKNOWN,HOME,DIRECT_FROM_W_ZWECK,False,True,NON_HOME_ACTIVITY_UNKNOWN,DIRECT_TRIP_OBSERVATION,7704.0
93407791.0,93407790.0,1.0,1,0,5,PRIVATE_ERRAND,HOME,PRIVATE_ERRAND,DIRECT_FROM_W_ZWECK,True,True,HOME_OBSERVED,DIRECT_TRIP_OBSERVATION,2202.0
93407791.0,93407790.0,1.0,2,0,4,SHOPPING,PRIVATE_ERRAND,SHOPPING,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,2202.0
93407791.0,93407790.0,1.0,3,0,5,PRIVATE_ERRAND,SHOPPING,PRIVATE_ERRAND,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,2202.0
93407791.0,93407790.0,1.0,4,0,8,RETURN_HOME,PRIVATE_ERRAND,HOME,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,2202.0
93407792.0,93407790.0,2.0,1,0,4,SHOPPING,HOME,SHOPPING,DIRECT_FROM_W_ZWECK,True,True,HOME_OBSERVED,DIRECT_TRIP_OBSERVATION,2202.0
93407792.0,93407790.0,2.0,2,0,5,PRIVATE_ERRAND,SHOPPING,PRIVATE_ERRAND,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,2202.0
93407792.0,93407790.0,2.0,3,0,8,RETURN_HOME,PRIVATE_ERRAND,HOME,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,2202.0
93408631.0,93408630.0,1.0,1,0,7,LEISURE,HOME,LEISURE,DIRECT_FROM_W_ZWECK,True,True,HOME_OBSERVED,DIRECT_TRIP_OBSERVATION,2202.0
93408632.0,93408630.0,2.0,1,0,7,LEISURE,HOME,LEISURE,DIRECT_FROM_W_ZWECK,True,True,HOME_OBSERVED,DIRECT_TRIP_OBSERVATION,2202.0
93408632.0,93408630.0,2.0,2,0,6,ESCORT,LEISURE,ESCORT,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,2202.0
93408632.0,93408630.0,2.0,3,0,8,RETURN_HOME,ESCORT,HOME,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,2202.0
93409141.0,93409140.0,1.0,1,0,1,WORK_COMMUTE,HOME,WORK,DIRECT_FROM_W_ZWECK,True,True,HOME_OBSERVED,DIRECT_TRIP_OBSERVATION,7704.0
93409141.0,93409140.0,1.0,2,0,8,RETURN_HOME,WORK,HOME,DIRECT_FROM_W_ZWECK,True,True,,DIRECT_TRIP_OBSERVATION,7704.0
